ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,AGE_CAR_SEGMENT
82725U43GE,57,1,530387.0,220,1,2
82732O42XE,55,0,233780.0,207,0,2
82735O87TZ,26,1,403661.0,369,0,3
82737N50KB,63,0,500413.0,99,1,1
82737O02GJ,53,0,561999.0,293,0,2
82740Q10XS,40,1,479093.0,637,1,4
82752C85BG,31,1,322851.0,170,0,1
82754L48MQ,44,1,391552.0,412,1,3
82756F42FJ,64,1,186085.0,750,1,4
82761E26CX,27,1,393667.0,98,0,1
82761J63KF,64,0,500298.0,226,0,2
82762O53SD,28,1,339158.0,305,0,2
82763D00DA,47,1,473672.0,402,1,3
82764Y94YM,27,0,295954.0,417,0,3
82766A93GE,30,1,401816.0,226,1,2
82770N24DY,34,1,477557.0,421,1,3
82774C96IZ,37,0,474827.0,462,1,3
82776T00LE,31,0,110068.0,231,0,2
82778K49JG,62,1,399643.0,302,1,2
82781A30RY,34,1,415659.0,284,0,2
82781Q82YL,35,0,217459.0,663,1,4
82783L16PP,44,0,217031.0,466,1,3
82784D51SL,38,1,353888.0,359,0,2
82784Y83TT,65,0,667522.0,789,1,4
82790R32AE,29,1,486301.0,356,0,2
82790U48NY,47,0,471970.0,440,1,3
82791G29TG,45,1,523312.0,386,1,3
82793C08GY,42,0,101013.0,55,0,1
82797N08OL,31,1,485573.0,276,1,2
82801K23JX,32,0,164079.0,170,0,1
82802C83DT,35,0,288293.0,328,0,2
82802Y84TJ,65,1,140661.0,310,0,2
82806X74LP,38,0,121941.0,279,0,2
82808Z52XC,33,1,408397.0,265,0,2
82811I52II,27,0,100127.0,186,0,1
82815P58BT,65,0,529363.0,372,1,3
82824R82VT,45,0,104205.0,259,0,2
82824S41BL,63,0,221236.0,108,0,1
82826J04AH,57,1,403312.0,105,1,1
82827X34OO,34,1,206341.0,407,1,3
82828K17XG,61,1,501229.0,404,1,3
82829U27ET,62,0,796299.0,222,1,2
82829X31UP,28,0,150024.0,486,1,3
82833V11NV,38,0,194813.0,378,1,3
82834I08AE,34,1,421670.0,230,1,2
82839K95SY,62,1,166896.0,1006,1,4
82839P87TA,54,1,479872.0,346,1,2
82840A67LO,39,0,316555.0,194,1,1
82840Z16OR,36,0,744240.0,349,1,2
82843F55DF,49,0,252457.0,61,0,1
82846Q72HX,39,1,305837.0,438,1,3
82846T94IT,62,1,481765.0,123,1,1
82849E59HZ,45,0,186772.0,464,1,3
82849I95UB,48,0,134035.0,279,0,2
82849T75LM,48,0,502285.0,440,1,3
82849Y04LO,53,1,480704.0,389,1,3
82853Q41SU,64,0,777512.0,295,1,2
82858N84XL,57,1,388619.0,412,1,3
82861D18TI,30,1,249899.0,154,1,1
82864A77EX,63,0,756810.0,455,1,3
82867K25UB,61,1,215568.0,383,1,3
82870Q19XQ,57,1,163027.0,96,1,1
82870V77LV,28,1,314216.0,475,0,3
82875C96UM,35,1,304050.0,485,1,3
82877Z68KP,35,1,340802.0,323,0,2
82878F99HM,47,1,549632.0,383,1,3
82879T33EH,58,0,469824.0,396,1,3
82882N02IJ,32,0,225080.0,225,0,2
82885N12FM,28,0,232722.0,947,1,4
82885U72ZW,36,1,586939.0,313,0,2
82889O47RQ,58,0,673836.0,328,0,2
82890S41AA,57,1,103771.0,356,0,2
82892G28LW,38,1,317781.0,590,1,4
82899L01XY,32,0,165477.0,268,0,2
82904F29KM,25,1,140504.0,274,0,2
82905R65GP,44,0,299264.0,333,0,2
82906A63SP,50,0,552104.0,455,1,3
82909L99XS,52,0,146263.0,274,0,2
82910H16KD,47,0,534464.0,772,1,4
82910R68BI,26,1,170883.0,366,1,3
82910S35RH,56,1,357811.0,15,1,1
82917C49VH,62,0,84719.0,60,0,1
82917X01JM,40,0,123087.0,242,0,2
82918L53OV,47,1,742861.0,371,1,3
82920V05IY,25,1,348296.0,462,1,3
82921F43MS,40,0,572104.0,613,1,4
82925P28OW,56,1,110512.0,975,0,4
82926I24PV,43,0,377126.0,159,1,1
82926T72RG,36,0,405396.0,277,0,2
82929Z40XI,54,1,398709.0,990,0,4
82932H19RY,34,1,338845.0,471,0,3
82934K21NC,29,0,208389.0,474,1,3
82935E68AC,38,1,429480.0,310,0,2
82939P76PL,42,0,350090.0,487,1,3
82940Q71HK,39,1,524395.0,428,1,3
82941V72EF,65,1,515717.0,297,0,2
82949M05MK,48,1,777949.0,260,0,2
82959B79GN,44,0,111402.0,457,1,3
82960T72MN,35,0,132227.0,195,0,1
82961X65ZZ,32,0,198990.0,350,0,2
82961Z19XR,33,1,170123.0,467,0,3
82962M55DX,59,1,511251.0,348,0,2
82980E15EA,36,1,335323.0,289,0,2
82984C92SK,39,0,297180.0,204,0,2
82984I23WQ,52,0,520540.0,417,1,3
82986A41OY,32,1,141299.0,434,1,3
82987I97AX,41,0,208680.0,281,1,2
82993R41PF,36,0,190915.0,157,0,1
82997W73CL,31,0,168032.0,486,1,3
82999H44RS,33,0,142047.0,810,1,4
83001I17WH,33,0,119525.0,429,0,3
83006O53LZ,58,0,232328.0,330,1,2
83011G36ED,44,1,358227.0,404,1,3
83011R89CL,29,0,280829.0,946,1,4
83012Q03BG,46,0,426891.0,395,1,3
83025D76DP,40,0,603747.0,291,1,2
83027J19ZP,48,0,589595.0,287,1,2
83028S42MX,65,0,278142.0,754,1,4
83029J35GF,26,0,293764.0,955,1,4
83034I95WL,46,0,228192.0,299,1,2
83038O29XG,52,0,151473.0,288,0,2
83041N81RY,39,0,644093.0,206,1,2
83042M67VW,56,0,378070.0,485,1,3
83043Y39DS,56,0,85883.0,305,0,2
83046S67FD,56,1,377117.0,691,0,4
83047U44EI,37,0,328466.0,48,1,1
83050F57QQ,65,1,236632.0,346,0,2
83057S08PW,26,1,400757.0,434,1,3
83062N05CG,34,1,298420.0,233,0,2
83067A51NC,48,0,351596.0,438,1,3
83075C44IO,59,0,766620.0,487,0,3
83076H79PL,54,1,256653.0,358,1,2
83076U06AW,35,1,182827.0,283,0,2
83085L94PX,60,0,792576.0,74,1,1
83087E01XV,58,1,516733.0,277,0,2
83088Q47QD,56,0,780000.0,188,1,1
83088X32GF,27,1,144893.0,478,1,3
83088Y05XY,59,1,365411.0,331,0,2
83090B34JY,28,1,346800.0,284,0,2
83091E59RJ,38,0,147266.0,359,0,2
83095Y29FB,45,1,496021.0,355,1,2
83097J99YU,35,0,245713.0,250,0,2
83098J39SG,63,0,600912.0,336,1,2
83101W19KR,50,0,397384.0,386,1,3
83107E32CU,52,1,430136.0,139,1,1
83109U18AP,38,1,596413.0,215,0,2
83110C29DX,53,1,316728.0,593,1,4
83113R82ZU,26,0,285010.0,525,1,4
83118L06ID,31,1,370744.0,395,1,3
83118V49FR,45,0,143551.0,316,0,2
83122Y42BU,65,0,315331.0,310,0,2
83123X94SX,31,0,102234.0,16,0,1
83129G70UO,41,0,534328.0,322,1,2
83129R82WA,51,0,557518.0,368,1,3
83138G99BX,28,0,209543.0,451,1,3
83138U00OS,32,0,114665.0,259,0,2
83144S77PX,34,0,103065.0,231,0,2
83145T39LO,60,1,289851.0,251,0,2
83146N85XM,62,1,281568.0,388,1,3
83151L48SU,55,1,431293.0,85,0,1
83155X12LY,54,1,403477.0,137,1,1
83159L91ZW,47,0,149633.0,255,0,2
83160L48WU,48,0,400022.0,419,1,3
83163P59OB,28,0,285741.0,252,0,2
83167S87FH,57,0,530093.0,34,0,1
83170F76DG,57,1,475216.0,229,0,2
83174A58CV,54,0,675217.0,286,0,2
83176B86BV,49,0,380045.0,344,1,2
83178S19IM,30,0,219225.0,246,0,2
83179N56WT,41,0,367962.0,215,1,2
83182D63YY,38,1,678112.0,456,1,3
83182K87TD,39,1,324475.0,310,0,2
83183P75SF,56,0,765568.0,407,1,3
83184P58JQ,37,0,259767.0,366,0,3
83187O07HX,47,0,725019.0,160,1,1
83187T23DR,61,0,309868.0,349,1,2
83192Q89AQ,62,0,314802.0,112,1,1
83198R82AB,56,0,610789.0,138,1,1
83203B42EU,25,1,293505.0,282,0,2
83204H69VW,56,0,565695.0,495,1,3
83206L74VS,65,1,239083.0,438,1,3
83208Q26DC,52,1,143907.0,950,0,4
83209Q72IQ,50,0,179347.0,414,1,3
83213F80DK,53,0,598943.0,255,0,2
83213R33NB,59,1,132925.0,316,0,2
83214B57RK,56,0,730123.0,246,1,2
83221H75FY,45,1,296648.0,241,0,2
83222H47BN,48,0,286832.0,14,0,1
83227C53CL,28,1,450747.0,395,1,3
83229B82BX,43,0,333790.0,259,0,2
83237S09GY,50,0,193733.0,455,1,3
83237Y32HN,32,0,256122.0,362,0,3
83240L35RX,61,1,257173.0,220,1,2
83240V10ET,53,0,699530.0,344,0,2
83240Y60ZB,43,0,301007.0,309,1,2
83241J11WI,41,1,366661.0,322,1,2
83243F35MY,37,1,708136.0,215,1,2
83243O02TF,39,0,203906.0,368,1,3
83243W46XS,32,1,335476.0,328,0,2
83246K87FB,50,0,336794.0,105,0,1
83247P22YJ,32,0,191853.0,213,0,2
83250A63SK,43,1,334581.0,882,1,4
83250B38PG,58,1,460688.0,6,0,1
83254P29UL,36,1,780749.0,287,1,2
83258S61TB,50,0,163788.0,47,0,1
83267K89CA,65,1,92621.0,371,0,3
83267Z93LE,47,0,420043.0,348,0,2
83270C66EA,64,1,530752.0,358,1,2
83272R63GM,62,1,80261.0,86,0,1
83276K04JU,52,1,125920.0,143,0,1
83277J28QA,48,1,562549.0,275,0,2
83277Z52AW,55,1,521283.0,325,0,2
83282U54LI,59,0,223455.0,169,0,1
83285L25ZQ,29,1,192259.0,427,1,3
83287L26HN,54,0,635523.0,363,1,3
83289L77XD,58,0,379163.0,426,1,3
83291L48FM,63,0,726308.0,242,0,2
83298F26YM,48,0,266856.0,299,0,2
83298X61OQ,56,0,785902.0,762,1,4
83300U11QP,45,1,373603.0,310,1,2
83300V36ED,31,1,214059.0,468,1,3
83302T26GK,59,1,446717.0,300,1,2
83306B01HC,50,0,397094.0,445,1,3
83307N75DE,59,1,224435.0,216,1,2
83309Y71AD,64,0,180472.0,359,0,2
83312H42FQ,41,0,480485.0,155,1,1
83313B40KV,27,1,431718.0,237,0,2
83319K59LL,45,1,422933.0,427,1,3
83319R50QP,59,1,146216.0,399,0,3
83325I70CU,25,1,369499.0,232,1,2
83328K76ZX,63,0,420389.0,452,1,3
83330D76AF,36,1,643848.0,586,1,4
83331A96LH,35,0,146463.0,217,0,2
83339U91LP,34,0,217994.0,277,0,2
83341P34FD,56,0,434408.0,279,1,2
83344I18FH,49,0,209781.0,328,1,2
83346D61BD,64,0,630509.0,434,1,3
83350A70TI,44,0,239964.0,398,1,3
83350B69IP,37,1,288936.0,374,1,3
83354M42VK,50,0,441957.0,462,1,3
83354N02DX,39,1,410064.0,351,1,2
83355O98YV,52,1,152155.0,271,0,2
83358S83KI,58,1,117163.0,398,0,3
83364O89VG,52,1,415251.0,258,0,2
83366L00YD,53,0,740255.0,174,1,1
83374Q13IR,25,0,158294.0,500,0,3
83376T96ZK,55,1,108707.0,923,0,4
83381Y94WJ,63,0,507474.0,664,0,4
83387Q25ME,34,1,477101.0,295,0,2
83388G36JL,48,0,474980.0,245,1,2
83388H44VX,26,1,328824.0,254,1,2
83389Q55GY,36,1,665605.0,640,0,4
83395H59YE,28,0,132388.0,235,0,2
83395M60HM,27,1,347907.0,285,0,2
83399H43CT,58,0,438470.0,346,1,2
83400E95WU,65,1,197627.0,77,0,1
83401K38SN,39,1,742389.0,133,1,1
83402Q63SK,55,0,216731.0,286,0,2
83403H97II,34,0,157469.0,298,1,2
83404S28QZ,41,1,619621.0,320,0,2
83406Z23AY,53,1,118379.0,484,0,3
83408Z04AE,47,1,365557.0,975,1,4
83417M77SL,60,1,455472.0,641,1,4
83418M27IF,65,1,396912.0,500,1,3
83419H34VW,32,1,444016.0,5,1,1
83422T60II,43,1,712216.0,249,0,2
83425M96SY,60,1,463307.0,709,1,4
83427L09KD,32,0,230956.0,440,1,3
83428L23GT,29,0,292762.0,231,0,2
83429B98SY,49,0,321273.0,16,1,1
83431J56PJ,63,1,209904.0,11,1,1
83434A76GD,53,0,717320.0,533,1,4
83434F99AP,31,1,454798.0,317,0,2
83434Y63BE,26,0,254131.0,281,0,2
83441D86IQ,26,0,116544.0,239,1,2
83450R26FZ,38,1,734416.0,902,1,4
83455B84ZA,48,1,731867.0,206,1,2
83455V46DY,43,1,404968.0,418,1,3
83458K60HL,59,0,310180.0,339,0,2
83459S07RL,62,0,121918.0,393,0,3
83463A74BE,37,0,708339.0,643,1,4
83468W18BI,47,1,380992.0,347,0,2
83469I48AG,25,1,328867.0,334,1,2
83470C49UH,29,1,361113.0,313,1,2
83470K19DS,41,0,425948.0,252,0,2
83473S08TB,53,1,200899.0,373,1,3
83473Y38OC,64,1,241499.0,307,0,2
83480B61DH,59,1,276136.0,309,0,2
83482P59ZT,45,0,145019.0,373,0,3
83483I15VV,62,1,361187.0,379,1,3
83484N57HF,64,1,252507.0,174,0,1
83486N85VA,57,1,403155.0,152,1,1
83488I04DU,48,0,388913.0,346,1,2
83489L88BX,25,1,452204.0,319,1,2
83493K87PR,29,1,298320.0,405,0,3
83495V74YG,37,0,504365.0,275,1,2
83496T43WG,32,1,220147.0,365,0,3
83497G83UI,39,1,375675.0,591,1,4
83499A21US,27,1,397435.0,461,1,3
83500C87YU,43,0,195028.0,26,1,1
83501I18HQ,54,0,183447.0,827,1,4
83506M84OK,38,0,554045.0,882,1,4
83509U47XM,45,1,482904.0,914,1,4
83515C64EQ,61,0,312496.0,139,1,1
83516S64UB,39,0,415972.0,101,1,1
83517P34VD,28,1,406138.0,349,0,2
83517Z39OY,34,1,434717.0,469,0,3
83519T98TB,46,0,392944.0,495,1,3
83520R30YB,44,0,349029.0,450,1,3
83522B44JS,62,1,217800.0,358,0,2
83530R51KB,64,1,356149.0,109,1,1
83531D05RA,33,0,274389.0,287,0,2
83535H36EW,25,0,152557.0,416,0,3
83539U20DC,38,1,683251.0,374,1,3
83540G24VX,41,1,479717.0,404,1,3
83541B64GR,52,0,423005.0,452,1,3
83547F18BP,45,0,170895.0,268,0,2
83547O34LQ,47,1,422163.0,443,1,3
83552Y18IU,36,1,531589.0,331,0,2
83553A92CF,41,1,341227.0,591,1,4
83553J79JC,63,0,499828.0,343,0,2
83553S98JX,29,1,368752.0,250,1,2
83560L46EJ,63,0,229312.0,301,0,2
83560S55WN,56,1,509893.0,360,1,2
83564I83OB,60,1,324240.0,230,0,2
83569K01DY,64,0,589296.0,239,1,2
83569P51NJ,42,0,744208.0,90,0,1
83579P88RV,31,0,166346.0,190,0,1
83584F95TS,40,0,291480.0,151,1,1
83584I34PG,57,0,540719.0,213,0,2
83584O42HY,52,1,280936.0,326,0,2
83586W64TW,27,1,379999.0,251,0,2
83596A30ZB,27,0,268198.0,455,1,3
83597C45II,61,1,317661.0,369,1,3
83597C60AX,30,1,389254.0,157,1,1
83600Y52CR,51,1,399411.0,500,1,3
83601D69TP,26,1,413555.0,373,1,3
83601H12LI,62,0,288904.0,321,0,2
83603G08IG,61,1,86504.0,318,0,2
83603M22ZZ,43,0,303879.0,36,0,1
83604N85ZB,62,1,278557.0,443,0,3
83607L91WI,28,1,435621.0,317,0,2
83610O25RC,55,0,412609.0,365,0,3
83612X57TU,44,0,414564.0,222,1,2
83614C02ER,54,1,84397.0,265,0,2
83614D33ZM,42,0,767141.0,361,1,3
83618G27HK,62,0,82398.0,355,0,2
83619C14QB,63,0,109532.0,803,0,4
83624D67NR,39,1,325101.0,248,0,2
83627Q05MP,57,0,311782.0,284,0,2
83627Z69NW,29,1,416296.0,424,1,3
83630D01IV,39,0,597069.0,383,1,3
83636R10LU,62,1,474480.0,103,0,1
83637D87IM,31,0,168050.0,346,1,2
83639Z37FG,32,0,173193.0,1,1,1
83640F51NQ,62,1,281203.0,376,1,3
83650H15LD,53,0,727015.0,63,1,1
83652W83XW,54,0,146345.0,315,0,2
83657X28HH,35,1,249731.0,237,1,2
83658A97ID,65,0,662113.0,960,1,4
83660B24DR,41,0,192009.0,249,0,2
83663I26GD,26,1,352528.0,86,0,1
83665J17VF,32,1,217432.0,433,1,3
83665V18MY,36,0,180923.0,330,1,2
83667I71MD,36,0,102118.0,252,0,2
83672W06HE,48,0,674019.0,131,0,1
83672Y48WN,58,1,367528.0,275,0,2
83673D63HY,61,0,601112.0,425,1,3
83673S63KE,54,0,679372.0,402,1,3
83674E22QH,47,0,198483.0,330,1,2
83674Z64IT,63,0,638876.0,251,0,2
83683E42OZ,26,1,156523.0,130,0,1
83693C61NA,40,0,184756.0,360,1,2
83693J25TF,31,0,152370.0,435,1,3
83693P83IO,25,1,491427.0,294,0,2
83696I95PH,35,0,287093.0,6,0,1
83696T04CA,39,1,507064.0,256,1,2
83698L34CB,40,0,725173.0,395,1,3
83702E14VG,62,1,490600.0,49,1,1
83706P05XS,36,0,721475.0,493,1,3
83711V69NX,56,1,505824.0,346,1,2
83721X58LA,41,1,583309.0,330,0,2
83728T73MH,27,1,227771.0,299,0,2
83731E31GG,29,0,149610.0,215,0,2
83731F21KZ,26,0,155495.0,39,0,1
83731U73CR,53,1,156893.0,216,0,2
83738N82VJ,33,0,127891.0,779,1,4
83741K73CY,25,0,298205.0,51,1,1
83743J16TR,37,1,472720.0,479,1,3
83743M21NC,33,0,280833.0,324,0,2
83747T18IL,50,1,349013.0,987,1,4
83748W06XU,36,0,203652.0,423,1,3
83749S22VW,54,0,575769.0,256,0,2
83754E17IV,53,1,170416.0,299,0,2
83760N52LQ,65,1,286435.0,140,0,1
83763V10WR,50,1,443928.0,541,0,4
83764H71PO,30,0,111814.0,195,0,1
83769O22GF,45,1,282619.0,217,0,2
83769V17AG,29,0,100135.0,327,0,2
83771E78FO,37,0,566723.0,794,1,4
83771G39QK,49,0,463829.0,308,1,2
83779E67RN,56,1,370352.0,240,1,2
83783N64KJ,64,0,441906.0,94,0,1
83783O45ZH,40,1,776773.0,430,1,3
83784A95RZ,31,1,354249.0,222,1,2
83785Q80QG,25,1,304579.0,441,1,3
83786N89KU,48,1,305325.0,93,0,1
83792D16IJ,37,0,787131.0,446,0,3
83792D58JH,41,0,155405.0,285,1,2
83800T90XE,35,0,194229.0,465,1,3
83803R49HM,27,0,258105.0,98,0,1
83805T93KB,37,1,322256.0,1010,1,4
83809J59FL,61,1,478493.0,248,0,2
83809R08OF,34,0,166103.0,980,1,4
83810E67DI,61,0,608442.0,99,1,1
83810R48GX,34,1,399786.0,224,0,2
83814K89BA,42,1,631648.0,477,1,3
83815F58RZ,40,1,530272.0,455,1,3
83816B23OO,63,1,190955.0,369,1,3
83821D39KU,34,0,286525.0,297,0,2
83821O40LZ,42,1,419235.0,308,1,2
83822R58YR,37,1,371629.0,141,1,1
83827X39QL,30,0,140355.0,463,1,3
83828E51SA,44,0,297158.0,384,1,3
83828M36WG,47,0,608155.0,217,1,2
83829B45TA,50,0,287837.0,401,1,3
83830V30NL,42,0,299778.0,448,1,3
83836G48AZ,49,1,527552.0,372,1,3
83837F45UO,31,0,103925.0,317,0,2
83837U76UW,26,0,273496.0,191,0,1
83838D09HZ,34,0,150757.0,220,0,2
83841U27MB,53,1,433301.0,332,1,2
83846G18YA,64,0,417049.0,162,0,1
83847A77FI,56,0,548168.0,467,1,3
83848S10TT,31,1,360688.0,353,0,2
83849V10CR,37,1,288656.0,319,0,2
83850U53JC,35,1,223008.0,337,1,2
83852C34NW,29,1,148128.0,351,0,2
83852K91OH,25,0,221201.0,148,0,1
83856I82SF,29,0,185912.0,209,0,2
83862E38IP,27,1,472149.0,206,1,2
83863B47YL,59,0,672472.0,205,0,2
83864Y01VZ,47,0,307394.0,431,1,3
83868K58GV,31,1,299779.0,106,0,1
83868X78RS,45,0,363360.0,120,0,1
83875O24CA,52,1,152651.0,892,1,4
83877F98MR,39,0,471393.0,292,1,2
83879F30NW,36,0,139879.0,306,0,2
83879J61VK,45,1,418056.0,501,0,4
83880A24VE,64,0,503762.0,603,1,4
83884O20LJ,47,0,710171.0,625,1,4
83890Q30GO,63,1,91339.0,346,0,2
83894X63RH,45,1,491976.0,347,0,2
83897Z68ZK,41,0,259404.0,210,0,2
83898N06SQ,52,1,443043.0,206,0,2
83898X83TK,54,0,754005.0,884,1,4
83902I72ZO,65,0,235085.0,222,0,2
83910A93JW,31,1,135773.0,348,0,2
83914X29FJ,58,0,329406.0,351,1,2
83921H48XG,40,0,518805.0,37,0,1
83921S17IN,54,1,490637.0,1012,1,4
83927N15PA,43,0,584024.0,325,1,2
83927R15BU,59,1,300357.0,453,1,3
83932H56UI,56,0,137057.0,649,1,4
83941A63KC,38,0,653264.0,307,1,2
83941J18XV,40,0,358032.0,466,1,3
83944C47PU,56,1,275413.0,238,0,2
83944Q83KI,50,0,741488.0,455,1,3
83950S16BM,42,0,616893.0,4,1,1
83953N76GL,42,0,209182.0,431,1,3
83954M40RT,45,0,375427.0,337,0,2
83957E89YE,59,0,418355.0,71,0,1
83960G30EQ,46,0,461457.0,250,1,2
83963U55UY,30,0,136527.0,260,0,2
83964Z61MT,45,1,438331.0,1020,0,4
83965F00YC,33,1,414564.0,295,1,2
83969U64PP,30,0,268041.0,445,1,3
83971D09BF,39,0,228660.0,257,0,2
83975J82VE,62,1,133333.0,83,0,1
83975K49JJ,31,1,418827.0,444,0,3
83975U64XT,49,1,510797.0,791,1,4
83976J85ME,59,0,389147.0,103,0,1
83977F03BG,39,1,438928.0,555,0,4
83977U60AH,41,0,152448.0,236,0,2
83978E41GY,42,0,463952.0,442,1,3
83979H44YG,46,1,376797.0,237,0,2
83985Z75QZ,44,0,413014.0,472,1,3
83987Z56SC,55,1,449829.0,739,1,4
83993Z70KK,34,1,369806.0,47,0,1
83994N16GS,62,0,635523.0,63,0,1
84001B11QP,41,0,585387.0,380,1,3
84002D07RO,53,1,419733.0,288,1,2
84002H50JZ,51,1,509747.0,752,1,4
84009E61QT,35,1,499563.0,220,1,2
84011H26SS,32,0,252510.0,392,1,3
84013G50FA,49,1,678187.0,830,0,4
84015J11EQ,49,1,749701.0,519,1,4
84015Q23LX,54,1,375331.0,410,1,3
84016E13FB,43,0,199169.0,404,1,3
84022G19JS,54,1,208741.0,446,1,3
84027L83BP,35,1,493787.0,352,1,2
84028G98WS,34,0,266820.0,435,1,3
84030O12JP,51,1,252557.0,213,1,2
84033N67VM,62,0,593016.0,384,1,3
84037W57YM,44,0,355145.0,348,0,2
84039E30LG,64,0,747750.0,207,1,2
84040Z46PZ,29,0,129404.0,289,0,2
84042X37MR,44,0,139969.0,381,1,3
84043R79SG,56,1,218787.0,293,1,2
84044C50UH,26,0,106900.0,125,0,1
84049D75ZI,50,0,309438.0,380,1,3
84049K14AL,32,0,230629.0,320,0,2
84049L84OD,59,1,325808.0,252,1,2
84050Y99PT,56,0,73758.0,453,0,3
84055P27HU,41,1,405139.0,480,0,3
84057O23IV,50,1,289949.0,584,0,4
84059J77OG,54,0,409547.0,931,1,4
84060F26DZ,49,1,475133.0,869,1,4
84064X02GX,58,0,82324.0,316,0,2
84066C15RJ,45,0,324827.0,398,1,3
84070J62HT,49,0,423232.0,405,1,3
84071Y67OU,27,0,146765.0,356,0,2
84072M06EA,56,0,314599.0,1018,1,4
84073J59ZA,57,0,639122.0,236,0,2
84074V02CE,26,1,271120.0,351,0,2
84074V51XU,58,0,545796.0,381,1,3
84078P06FO,49,1,466808.0,692,1,4
84083A28GE,41,0,371993.0,296,1,2
84085W85QT,41,1,375192.0,493,1,3
84088A03CV,28,0,126753.0,61,0,1
84089B62MK,52,0,674507.0,853,1,4
84092P34AV,65,0,716832.0,53,1,1
84096N92VC,25,0,246061.0,678,0,4
84104X67FZ,27,0,213290.0,920,1,4
84106A16IQ,54,1,219856.0,48,0,1
84106C27DM,29,0,282011.0,405,0,3
84117G75VB,29,0,231305.0,332,1,2
84118S29UX,26,0,124926.0,174,0,1
84119W26WP,38,0,314055.0,326,1,2
84122C84FU,30,0,189586.0,270,0,2
84130J08ON,27,0,247309.0,495,0,3
84131U55LS,50,0,355022.0,380,1,3
84134G32ML,41,0,265880.0,208,0,2
84136F97WB,59,0,252954.0,142,0,1
84136J10UL,48,0,475672.0,431,0,3
84138Y21GK,44,0,287607.0,489,1,3
84141A54EL,54,0,373091.0,249,0,2
84142Q07LY,34,0,297138.0,237,0,2
84145E17BM,50,1,691725.0,491,1,3
84145L13FE,47,0,592589.0,461,1,3
84148C91FV,60,1,387195.0,541,1,4
84156Q65UW,40,1,762421.0,358,1,2
84159J63ZN,26,1,279285.0,212,1,2
84160Z28ZJ,25,0,168422.0,444,1,3
84172T52AC,53,0,783217.0,15,1,1
84176T47HG,47,1,446069.0,205,0,2
84177M06AJ,46,1,400259.0,214,1,2
84190F88JH,42,1,445331.0,617,1,4
84200P01TA,59,0,404811.0,215,0,2
84209P80JJ,56,1,245909.0,19,0,1
84209Q46FG,52,1,454213.0,312,1,2
84210B96FB,55,1,390267.0,528,1,4
84211X90JI,59,1,428653.0,182,0,1
84215H28QR,59,0,324622.0,466,0,3
84217Y32ZM,45,0,472080.0,351,1,2
84218G41RS,41,0,251827.0,466,0,3
84222L99YH,60,1,316984.0,125,0,1
84222P89RF,62,1,448184.0,445,1,3
84228P81TI,41,0,320217.0,287,0,2
84233L31BE,64,1,453203.0,364,1,3
84235R75EZ,43,0,464491.0,373,1,3
84236H72CT,34,0,161369.0,900,0,4
84239P65CL,28,1,222811.0,252,0,2
84239W44OS,38,1,619029.0,424,1,3
84242A24VP,31,1,277531.0,9,0,1
84242H59WH,49,0,455066.0,383,0,3
84245E41GO,25,0,269704.0,354,0,2
84246J76NQ,26,0,165750.0,469,0,3
84248P25AM,26,1,435030.0,496,1,3
84250A53VO,33,0,211051.0,78,1,1
84250Q22RX,53,0,734550.0,254,1,2
84252M23ZK,63,1,245976.0,300,0,2
84257E72OF,29,0,204358.0,286,0,2
84258S13RY,37,0,449101.0,338,0,2
84264I24UX,26,0,133712.0,149,0,1
84267N12RT,27,1,280013.0,447,0,3
84269W19KL,30,1,452027.0,205,1,2
84273D04UZ,41,0,163791.0,455,0,3
84275D04LC,45,1,776264.0,399,1,3
84276K87OW,65,0,292258.0,228,0,2
84277I04ZG,30,0,178735.0,487,1,3
84281X10DF,51,1,243437.0,276,0,2
84282Y32TM,37,1,504112.0,349,0,2
84285S78TZ,36,0,382218.0,492,1,3
84285T48HD,40,0,707773.0,77,1,1
84288K59GT,51,1,314528.0,51,0,1
84289R69XU,41,0,236830.0,352,0,2
84291O55KO,34,1,403768.0,439,1,3
84296U79CT,27,1,348925.0,233,1,2
84299R44HF,38,1,446864.0,217,1,2
84303M33QG,48,1,473277.0,225,0,2
84306Q93NO,61,0,244598.0,364,1,3
84311G49WE,36,0,453081.0,437,1,3
84314M03ZM,40,1,404080.0,420,0,3
84316Y00RK,50,0,266115.0,432,1,3
84317L62AA,30,0,287890.0,497,0,3
84319Q22HG,51,0,455555.0,96,1,1
84320U40HB,40,0,551805.0,13,1,1
84320V94WQ,45,0,261361.0,419,0,3
84324R64HU,32,0,264221.0,692,1,4
84329O28ZU,44,1,689936.0,224,0,2
84330J64YW,45,1,296075.0,386,1,3
84333B20QB,44,0,164387.0,441,0,3
84336N33VP,37,0,595536.0,491,1,3
84342H02AY,50,0,411747.0,352,0,2
84345U30EY,46,1,338456.0,376,1,3
84350J58WD,57,0,465986.0,185,0,1
84350U16GY,41,0,518680.0,211,1,2
84351F73HO,51,1,127573.0,328,0,2
84362G37FI,45,0,601208.0,328,1,2
84366A45HL,59,0,797504.0,208,1,2
84368M84NN,44,0,678117.0,225,1,2
84372N21RD,47,0,109943.0,247,0,2
84374R12JJ,29,0,166070.0,335,0,2
84377L04ZL,36,1,507011.0,327,0,2
84384B54UP,62,1,255131.0,250,0,2
